atk,policy,n_senders,admitted,recovered
spoof,keep_positive_loo,3,1,True
spoof,keep_positive_solo,3,1,True
spoof,greedy,3,1,True
spoof,accept_all,3,3,True
spoof,keep_positive_loo,2,2,True
spoof,keep_positive_solo,2,2,True
spoof,greedy,2,2,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,1,0,False
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,0,False
spoof,accept_all,1,1,True
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,1,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,2,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,3,2,True
spoof,keep_positive_solo,3,2,True
spoof,greedy,3,1,True
spoof,accept_all,3,3,True
spoof,keep_positive_loo,2,2,True
spoof,keep_positive_solo,2,2,True
spoof,greedy,2,2,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,2,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,3,0,False
spoof,keep_positive_solo,3,2,True
spoof,greedy,3,1,True
spoof,accept_all,3,3,True
spoof,keep_positive_loo,2,0,False
spoof,keep_positive_solo,2,0,False
spoof,greedy,2,0,False
spoof,accept_all,2,2,False
spoof,keep_positive_loo,3,1,True
spoof,keep_positive_solo,3,2,True
spoof,greedy,3,1,True
spoof,accept_all,3,3,True
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,1,0,True
spoof,keep_positive_solo,1,0,True
spoof,greedy,1,0,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,4,2,True
spoof,keep_positive_solo,4,4,True
spoof,greedy,4,2,True
spoof,accept_all,4,4,True
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,3,2,True
spoof,keep_positive_solo,3,2,True
spoof,greedy,3,1,True
spoof,accept_all,3,3,True
spoof,keep_positive_loo,2,0,False
spoof,keep_positive_solo,2,1,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,False
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,1,0,False
spoof,keep_positive_solo,1,0,False
spoof,greedy,1,0,False
spoof,accept_all,1,1,True
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,3,1,True
spoof,keep_positive_solo,3,1,True
spoof,greedy,3,1,True
spoof,accept_all,3,3,True
spoof,keep_positive_loo,3,1,True
spoof,keep_positive_solo,3,3,True
spoof,greedy,3,1,True
spoof,accept_all,3,3,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,1,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,1,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,2,0,False
spoof,keep_positive_solo,2,0,False
spoof,greedy,2,0,False
spoof,accept_all,2,2,False
spoof,keep_positive_loo,3,2,True
spoof,keep_positive_solo,3,2,True
spoof,greedy,3,1,True
spoof,accept_all,3,3,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,1,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,1,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,2,2,True
spoof,keep_positive_solo,2,2,True
spoof,greedy,2,0,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,3,2,True
spoof,keep_positive_solo,3,1,True
spoof,greedy,3,2,True
spoof,accept_all,3,3,True
spoof,keep_positive_loo,3,2,True
spoof,keep_positive_solo,3,2,True
spoof,greedy,3,1,True
spoof,accept_all,3,3,True
spoof,keep_positive_loo,3,2,True
spoof,keep_positive_solo,3,2,True
spoof,greedy,3,2,True
spoof,accept_all,3,3,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,1,True
spoof,greedy,2,0,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,2,2,True
spoof,keep_positive_solo,2,2,True
spoof,greedy,2,2,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,4,1,True
spoof,keep_positive_solo,4,3,True
spoof,greedy,4,2,True
spoof,accept_all,4,4,True
spoof,keep_positive_loo,2,0,False
spoof,keep_positive_solo,2,2,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,2,0,False
spoof,keep_positive_solo,2,1,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,False
spoof,keep_positive_loo,3,1,True
spoof,keep_positive_solo,3,1,True
spoof,greedy,3,1,True
spoof,accept_all,3,3,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,1,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,2,0,False
spoof,keep_positive_solo,2,0,False
spoof,greedy,2,0,False
spoof,accept_all,2,2,True
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,2,2,True
spoof,keep_positive_solo,2,2,True
spoof,greedy,2,2,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,2,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,2,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,2,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,2,2,True
spoof,keep_positive_solo,2,2,True
spoof,greedy,2,2,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,1,0,False
spoof,keep_positive_solo,1,0,False
spoof,greedy,1,0,False
spoof,accept_all,1,1,False
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,3,1,True
spoof,keep_positive_solo,3,3,True
spoof,greedy,3,1,True
spoof,accept_all,3,3,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,2,True
spoof,greedy,2,0,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,2,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,2,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,1,1,False
spoof,keep_positive_solo,1,1,False
spoof,greedy,1,1,False
spoof,accept_all,1,1,False
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,4,2,True
spoof,keep_positive_solo,4,4,True
spoof,greedy,4,1,True
spoof,accept_all,4,4,True
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,4,1,True
spoof,keep_positive_solo,4,1,True
spoof,greedy,4,1,True
spoof,accept_all,4,4,True
spoof,keep_positive_loo,1,1,False
spoof,keep_positive_solo,1,0,True
spoof,greedy,1,1,False
spoof,accept_all,1,1,False
spoof,keep_positive_loo,2,0,False
spoof,keep_positive_solo,2,2,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,2,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,2,2,True
spoof,keep_positive_solo,2,2,True
spoof,greedy,2,2,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,False
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,2,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,2,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,2,2,True
spoof,keep_positive_solo,2,2,True
spoof,greedy,2,2,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,3,1,True
spoof,keep_positive_solo,3,1,True
spoof,greedy,3,1,True
spoof,accept_all,3,3,True
spoof,keep_positive_loo,3,1,True
spoof,keep_positive_solo,3,2,True
spoof,greedy,3,1,True
spoof,accept_all,3,3,True
spoof,keep_positive_loo,3,2,True
spoof,keep_positive_solo,3,2,True
spoof,greedy,3,2,True
spoof,accept_all,3,3,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,1,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,2,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,2,2,True
spoof,keep_positive_solo,2,2,True
spoof,greedy,2,2,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,3,1,True
spoof,keep_positive_solo,3,3,True
spoof,greedy,3,1,True
spoof,accept_all,3,3,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,2,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,4,2,True
spoof,keep_positive_solo,4,3,True
spoof,greedy,4,1,True
spoof,accept_all,4,4,True
spoof,keep_positive_loo,3,2,True
spoof,keep_positive_solo,3,3,True
spoof,greedy,3,1,True
spoof,accept_all,3,3,True
spoof,keep_positive_loo,3,2,True
spoof,keep_positive_solo,3,3,True
spoof,greedy,3,2,True
spoof,accept_all,3,3,True
spoof,keep_positive_loo,1,0,False
spoof,keep_positive_solo,1,0,False
spoof,greedy,1,0,False
spoof,accept_all,1,1,False
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,3,1,True
spoof,keep_positive_solo,3,3,True
spoof,greedy,3,1,True
spoof,accept_all,3,3,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,2,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,4,0,False
spoof,keep_positive_solo,4,3,True
spoof,greedy,4,1,True
spoof,accept_all,4,4,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,2,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,2,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,2,2,True
spoof,keep_positive_solo,2,2,True
spoof,greedy,2,2,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,2,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,4,2,True
spoof,keep_positive_solo,4,3,True
spoof,greedy,4,2,True
spoof,accept_all,4,4,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,2,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,2,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,2,2,True
spoof,keep_positive_solo,2,2,True
spoof,greedy,2,2,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,3,0,False
spoof,keep_positive_solo,3,2,True
spoof,greedy,3,1,True
spoof,accept_all,3,3,False
spoof,keep_positive_loo,3,0,False
spoof,keep_positive_solo,3,2,True
spoof,greedy,3,2,True
spoof,accept_all,3,3,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,1,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,1,0,False
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,4,2,True
spoof,keep_positive_solo,4,3,True
spoof,greedy,4,1,True
spoof,accept_all,4,4,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,2,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,4,2,True
spoof,keep_positive_solo,4,3,True
spoof,greedy,4,1,True
spoof,accept_all,4,4,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,2,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,1,0,False
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,1,0,False
spoof,keep_positive_solo,1,0,False
spoof,greedy,1,0,False
spoof,accept_all,1,1,False
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,2,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,2,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,1,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,3,1,True
spoof,keep_positive_solo,3,2,True
spoof,greedy,3,1,True
spoof,accept_all,3,3,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,1,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,1,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,2,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,3,1,True
spoof,keep_positive_solo,3,3,True
spoof,greedy,3,1,True
spoof,accept_all,3,3,True
spoof,keep_positive_loo,3,1,True
spoof,keep_positive_solo,3,2,True
spoof,greedy,3,1,True
spoof,accept_all,3,3,True
spoof,keep_positive_loo,4,2,True
spoof,keep_positive_solo,4,2,True
spoof,greedy,4,2,True
spoof,accept_all,4,4,True
spoof,keep_positive_loo,4,2,True
spoof,keep_positive_solo,4,4,True
spoof,greedy,4,2,True
spoof,accept_all,4,4,True
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,1,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,1,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,2,2,True
spoof,keep_positive_solo,2,2,True
spoof,greedy,2,2,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,3,3,True
spoof,keep_positive_solo,3,3,True
spoof,greedy,3,1,True
spoof,accept_all,3,3,True
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,2,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,2,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,2,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,2,2,True
spoof,keep_positive_solo,2,2,True
spoof,greedy,2,2,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,3,1,True
spoof,keep_positive_solo,3,1,True
spoof,greedy,3,1,True
spoof,accept_all,3,3,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,1,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,1,0,False
spoof,keep_positive_solo,1,0,False
spoof,greedy,1,0,False
spoof,accept_all,1,1,False
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,1,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,3,1,True
spoof,keep_positive_solo,3,1,True
spoof,greedy,3,1,True
spoof,accept_all,3,3,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,1,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,1,0,False
spoof,keep_positive_solo,1,0,False
spoof,greedy,1,0,False
spoof,accept_all,1,1,False
spoof,keep_positive_loo,2,0,False
spoof,keep_positive_solo,2,0,False
spoof,greedy,2,0,False
spoof,accept_all,2,2,False
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,1,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,3,1,True
spoof,keep_positive_solo,3,1,True
spoof,greedy,3,1,True
spoof,accept_all,3,3,True
spoof,keep_positive_loo,3,0,False
spoof,keep_positive_solo,3,3,True
spoof,greedy,3,2,True
spoof,accept_all,3,3,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,2,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,1,0,False
spoof,keep_positive_solo,1,0,False
spoof,greedy,1,0,False
spoof,accept_all,1,1,False
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,1,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,3,1,True
spoof,keep_positive_solo,3,1,True
spoof,greedy,3,1,True
spoof,accept_all,3,3,True
spoof,keep_positive_loo,1,0,False
spoof,keep_positive_solo,1,0,False
spoof,greedy,1,0,False
spoof,accept_all,1,1,False
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,3,2,True
spoof,keep_positive_solo,3,2,True
spoof,greedy,3,1,True
spoof,accept_all,3,3,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,1,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,2,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,3,2,True
spoof,keep_positive_solo,3,2,True
spoof,greedy,3,2,True
spoof,accept_all,3,3,True
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,1,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,1,1,True
spoof,keep_positive_solo,1,1,True
spoof,greedy,1,1,True
spoof,accept_all,1,1,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,2,True
spoof,greedy,2,1,True
spoof,accept_all,2,2,True
spoof,keep_positive_loo,3,1,True
spoof,keep_positive_solo,3,2,True
spoof,greedy,3,1,True
spoof,accept_all,3,3,True
spoof,keep_positive_loo,2,1,True
spoof,keep_positive_solo,2,2,True
